Date,Transaction_Owner,Transaction_ID,Cost_Per_Day
6/29/2024,Owner-A2,TID-A662,0.5192474234573474
6/1/2024,Owner-A2,TID-A662,0.5192456869386926
6/24/2024,Owner-A4,TID-A439,0.5191059835567821
6/30/2024,Owner-A2,TID-A662,0.5189785105511124
6/3/2024,Owner-B2,TID-A678,0.5189367833695123
6/2/2024,Owner-A2,TID-A662,0.5188960097639881
6/3/2024,Owner-B2,TID-A682,0.5188053159799592
6/16/2024,Owner-C1,TID-A684,0.5188052652109568
6/16/2024,Owner-A4,TID-A547,0.5187089241457234
6/1/2024,Owner-B2,TID-A682,0.5184844625791089
6/7/2024,Owner-B2,TID-A682,0.5184328468030235
6/26/2024,Owner-C2,TID-A523,0.5184131179441851
6/4/2024,Owner-B2,TID-A678,0.5182753956890533
6/5/2024,Owner-B2,TID-A682,0.5181202004233568
6/2/2024,Owner-B2,TID-A682,0.5181123059281871
6/24/2024,Owner-A2,TID-A674,0.517951595
6/26/2024,Owner-B2,TID-A682,0.5178817109655376
6/3/2024,Owner-A4,TID-A682,0.5178817109596622
6/26/2024,Owner-B2,TID-A324,0.5176977891755605
6/15/2024,Owner-C1,TID-A684,0.5175626346850697
6/24/2024,Owner-B2,TID-A680,0.517553824
6/15/2024,Owner-A2,TID-A672,0.5173967693879263
6/26/2024,Owner-B2,TID-A680,0.5173757891118084
6/20/2024,Owner-C2,TID-A523,0.5173456948524797
6/15/2024,Owner-A2,TID-A674,0.5172760847405274
6/27/2024,Owner-C2,TID-A523,0.5172685348849492
6/24/2024,Owner-C2,TID-A523,0.5171716446867556
6/10/2024,Owner-A2,TID-A666,0.5170577492210157
6/7/2024,Owner-A2,TID-A672,0.5170057821430329
6/10/2024,Owner-A2,TID-A672,0.5167666085186938
6/22/2024,Owner-A4,TID-A676,0.5167053597522958
6/14/2024,Owner-A2,TID-A672,0.5166022524872483
6/24/2024,Owner-A4,TID-A676,0.5165448739109038
6/7/2024,Owner-A2,TID-A650,0.5165378016919245
6/21/2024,Owner-C2,TID-A523,0.5165168833853848
6/22/2024,Owner-A2,TID-A672,0.5164398511252327
6/28/2024,Owner-A2,TID-A672,0.516260032
6/2/2024,Owner-A4,TID-A682,0.5161832051568356
6/6/2024,Owner-B2,TID-A682,0.5161776630697134
6/24/2024,Owner-B2,TID-A324,0.516116607
6/2/2024,Owner-A4,TID-A680,0.5161004440325242
6/27/2024,Owner-B2,TID-A682,0.5160627293333481
6/1/2024,Owner-A4,TID-A680,0.5160248322711027
6/14/2024,Owner-A2,TID-A439,0.5158440328656624
6/26/2024,Owner-D5,TID-A152,0.515702194
6/3/2024,Owner-A4,TID-A680,0.5156890033125966
6/1/2024,Owner-A4,TID-A682,0.5153669196524383
6/2/2024,Owner-A2,TID-A674,0.5151515301823016
6/1/2024,Owner-A2,TID-A674,0.515064181
6/21/2024,Owner-B2,TID-A678,0.5150369885230472
6/15/2024,Owner-C2,TID-A523,0.5149560623206999
6/6/2024,Owner-A2,TID-A672,0.5149065874488198
6/22/2024,Owner-A2,TID-A668,0.5148922327203793
6/26/2024,Owner-A2,TID-A674,0.5148416106983978
6/25/2024,Owner-B2,TID-A678,0.5147719446201745
6/11/2024,Owner-A2,TID-A666,0.5146996246406503
6/21/2024,Owner-A2,TID-A674,0.5144268092276434
6/8/2024,Owner-A2,TID-A672,0.514422701
6/19/2024,Owner-A2,TID-A658,0.5142641452369049
6/13/2024,Owner-C2,TID-A523,0.5141013928361746
6/11/2024,Owner-A2,TID-A674,0.5140570746015154
6/20/2024,Owner-A4,TID-A676,0.513985169
6/13/2024,Owner-A2,TID-A674,0.513884266
6/27/2024,Owner-D3,TID-A142,0.5137727990090805
6/16/2024,Owner-D3,TID-A142,0.5137698511372457
6/14/2024,Owner-D3,TID-A142,0.5135063763765794
6/10/2024,Owner-A2,TID-A674,0.513131812
6/8/2024,Owner-A2,TID-A674,0.5130686089762596
6/17/2024,Owner-E6,TID-A604,0.5130375036738763
6/15/2024,Owner-A2,TID-A668,0.5130319656137006
6/25/2024,Owner-B2,TID-A680,0.5127982877138408
6/6/2024,Owner-A2,TID-A674,0.5127440707386026
6/7/2024,Owner-A2,TID-A674,0.5125935476589525
6/18/2024,Owner-E6,TID-A604,0.5122912186624746
6/8/2024,Owner-A2,TID-A666,0.5121777539261597
6/19/2024,Owner-E6,TID-A604,0.5116337353008955
6/13/2024,Owner-A2,TID-A666,0.5112036665127037
6/14/2024,Owner-A2,TID-A674,0.5111646861669057
6/20/2024,Owner-A2,TID-A674,0.511114081
6/23/2024,Owner-A2,TID-A672,0.5110410442358526
6/24/2024,Owner-B2,TID-A678,0.5108851069463086
6/5/2024,Owner-A2,TID-A672,0.5108256371364046
6/13/2024,Owner-D3,TID-A142,0.5103542716609151
6/12/2024,Owner-A2,TID-A674,0.5103384448239414
6/24/2024,Owner-A4,TID-A654,0.510288777
6/14/2024,Owner-C2,TID-A523,0.5101167899911573
6/25/2024,Owner-A4,TID-A676,0.5100866812286401
6/9/2024,Owner-A2,TID-A672,0.5100279213078006
6/25/2024,Owner-A2,TID-A187,0.5099362070500101
6/12/2024,Owner-C2,TID-A523,0.5097668562387214
6/7/2024,Owner-A2,TID-A666,0.5094750687010265
6/21/2024,Owner-F5,TID-A371,0.5094494436919675
6/24/2024,Owner-A2,TID-A650,0.5093722975222104
6/22/2024,Owner-A2,TID-A674,0.5091381370246598
6/16/2024,Owner-A2,TID-A672,0.5089472245171311
6/6/2024,Owner-A2,TID-A668,0.5089148432890055
6/6/2024,Owner-A2,TID-A666,0.5084748870048789
6/26/2024,Owner-B2,TID-A678,0.5081494976691909
6/18/2024,Owner-A2,TID-A622,0.5078213602945302
6/8/2024,Owner-A2,TID-A324,0.507797355
6/2/2024,Owner-A2,TID-A658,0.5076790892992764
6/18/2024,Owner-A2,TID-A648,0.5074484455503637
6/6/2024,Owner-A4,TID-A662,0.507382146
6/12/2024,Owner-A2,TID-A666,0.5069913130812332
6/19/2024,Owner-A2,TID-A674,0.5066290637196558
6/9/2024,Owner-A2,TID-A674,0.5062524660371575
6/15/2024,Owner-A2,TID-A666,0.5059507862316567
6/27/2024,Owner-A2,TID-A674,0.5055874958721794
6/3/2024,Owner-A2,TID-A650,0.5055579006454399
6/14/2024,Owner-A2,TID-A666,0.5050954775772621
6/23/2024,Owner-A2,TID-A668,0.5049250625086293
6/25/2024,Owner-A2,TID-A666,0.5046697754078387
6/30/2024,Owner-A2,TID-A666,0.5046649925843627
6/4/2024,Owner-A2,TID-A672,0.5045854824841997
6/29/2024,Owner-A2,TID-A674,0.5045462587167796
6/19/2024,Owner-A2,TID-A654,0.504391585
6/23/2024,Owner-A2,TID-A674,0.5041844301286998
6/28/2024,Owner-A2,TID-A674,0.5041597416682273
6/4/2024,Owner-A2,TID-A668,0.5036845103410946
6/27/2024,Owner-D3,TID-A516,0.5035428516263166
6/9/2024,Owner-A2,TID-A664,0.5034657428209462
6/20/2024,Owner-A2,TID-A658,0.5033522137256286
6/21/2024,Owner-A4,TID-A676,0.5032128978825295
6/30/2024,Owner-A2,TID-A674,0.5031384525402604
6/26/2024,Owner-D3,TID-A142,0.5028734497591181
6/9/2024,Owner-A2,TID-A666,0.5025991845719561
6/26/2024,Owner-A2,TID-A666,0.5024720690645641
6/29/2024,Owner-A2,TID-A666,0.502464584
6/9/2024,Owner-C2,TID-A523,0.5022697029268514
6/7/2024,Owner-A4,TID-A662,0.5019074492226216
6/3/2024,Owner-A2,TID-A672,0.5016889076005225
6/8/2024,Owner-A2,TID-A668,0.5016888519967584
6/25/2024,Owner-A2,TID-A674,0.5015156343822299
6/30/2024,Owner-A2,TID-A668,0.5014722621526121
6/10/2024,Owner-A4,TID-A324,0.5011120291321223
6/5/2024,Owner-A2,TID-A668,0.5009526719659054
6/20/2024,Owner-A4,TID-A547,0.5007606278825933
6/2/2024,Owner-A2,TID-A672,0.5006844353638079
6/27/2024,Owner-A2,TID-A666,0.5006213919424971
6/8/2024,Owner-C2,TID-A523,0.500608561
6/3/2024,Owner-A2,TID-A668,0.5003942746342734
6/10/2024,Owner-A4,TID-A439,0.5001984980992668
6/7/2024,Owner-A2,TID-A668,0.5001286834563065
6/6/2024,Owner-C2,TID-A523,0.5000872326042666
6/11/2024,Owner-A2,TID-A650,0.49986119678480895
6/1/2024,Owner-A2,TID-A672,0.4996482106622024
6/28/2024,Owner-A2,TID-A666,0.49956102801544955
6/20/2024,Owner-A2,TID-A666,0.4995178154068769
6/5/2024,Owner-C2,TID-A523,0.4995113543103696
6/9/2024,Owner-A2,TID-A668,0.4994634723385802
6/15/2024,Owner-D3,TID-A142,0.49909432553198707
6/2/2024,Owner-C1,TID-A638,0.49831385317453497
6/24/2024,Owner-A2,TID-A666,0.49818327912217963
6/19/2024,Owner-A2,TID-A666,0.49817087293671874
6/23/2024,Owner-A4,TID-A654,0.49780527513140316
6/10/2024,Owner-C2,TID-A523,0.497726208
6/17/2024,Owner-C1,TID-A638,0.49772124230260173
6/15/2024,Owner-A4,TID-A662,0.4974619161166012
6/29/2024,Owner-A2,TID-A672,0.49743592749479565
6/14/2024,Owner-C1,TID-A293,0.49740610119993617
6/20/2024,Owner-A4,TID-A604,0.4973703278846513
6/6/2024,Owner-A2,TID-A640,0.4973132466161323
6/16/2024,Owner-A4,TID-A662,0.49716638055700746
6/1/2024,Owner-A2,TID-A668,0.4965386205905642
6/6/2024,Owner-A4,TID-A664,0.4964667889226742
6/11/2024,Owner-C2,TID-A523,0.49643116982709234
6/1/2024,Owner-A2,TID-A664,0.49627206416161845
6/15/2024,Owner-C1,TID-A293,0.49623366798202617
6/29/2024,Owner-A2,TID-A668,0.49619864222354104
6/22/2024,Owner-A2,TID-A666,0.4961838478259097
6/16/2024,Owner-A2,TID-A668,0.49614269757565443
6/18/2024,Owner-C1,TID-A638,0.49612812712707277
6/3/2024,Owner-A2,TID-A654,0.49597002250950734
6/7/2024,Owner-C2,TID-A523,0.4956795772063514
6/4/2024,Owner-A4,TID-A670,0.49549258994985385
6/21/2024,Owner-C1,TID-A638,0.495421107
6/22/2024,Owner-A2,TID-A650,0.4952048277577578
6/21/2024,Owner-A2,TID-A187,0.49515124399300553
6/14/2024,Owner-A4,TID-A662,0.49504117728907193
6/2/2024,Owner-A2,TID-A664,0.4950224473430596
6/19/2024,Owner-C1,TID-A638,0.49498398022431417
6/1/2024,Owner-B1,TID-A371,0.49494165833161763
6/7/2024,Owner-A4,TID-A664,0.4949350682926155
6/20/2024,Owner-C1,TID-A638,0.4949098055298324
6/26/2024,Owner-C1,TID-A638,0.49458101592290116
6/2/2024,Owner-A2,TID-A668,0.49457560021126534
6/15/2024,Owner-C1,TID-A638,0.4945364217725667
6/14/2024,Owner-C1,TID-A638,0.49442880305085796
6/12/2024,Owner-A2,TID-A650,0.4944205734223522
6/2/2024,Owner-B1,TID-A371,0.49438115871441063
6/13/2024,Owner-C1,TID-A638,0.49427103958968116
6/16/2024,Owner-C1,TID-A638,0.4941545031272908
6/5/2024,Owner-C1,TID-A638,0.4939688572159745
6/3/2024,Owner-C1,TID-A638,0.49395926941763235
6/4/2024,Owner-C1,TID-A638,0.4939283981124163
6/10/2024,Owner-A2,TID-A668,0.4939171679367246
6/23/2024,Owner-A2,TID-A666,0.49359400594718233
6/27/2024,Owner-C1,TID-A638,0.4935776476253677
6/9/2024,Owner-C1,TID-A638,0.4934032276539527
6/6/2024,Owner-C1,TID-A638,0.493402407
6/11/2024,Owner-C1,TID-A638,0.4934001027700133
6/28/2024,Owner-C1,TID-A638,0.4933234440907018
6/2/2024,Owner-C3,TID-A523,0.4931503046654479
6/21/2024,Owner-A2,TID-A666,0.49304333015578966
6/28/2024,Owner-A4,TID-A547,0.4928978860386194
6/5/2024,Owner-A2,TID-A666,0.49287771922001283
6/12/2024,Owner-C1,TID-A638,0.49276510507926197
6/24/2024,Owner-C1,TID-A638,0.4926088524215828
6/4/2024,Owner-C2,TID-A523,0.49246999602385677
6/28/2024,Owner-A2,TID-A658,0.4922632425892523
6/7/2024,Owner-A2,TID-A439,0.4922519333715446
6/1/2024,Owner-C1,TID-A638,0.49224125307113653
6/22/2024,Owner-C1,TID-A638,0.4917559416848121
6/10/2024,Owner-C1,TID-A638,0.49173692705037314
6/30/2024,Owner-C1,TID-A638,0.4917304028976952
6/8/2024,Owner-A4,TID-A664,0.49164490139120925
6/29/2024,Owner-C1,TID-A638,0.49162873
6/23/2024,Owner-C1,TID-A638,0.4915240534482216
6/4/2024,Owner-A2,TID-A640,0.4914722406403022
6/25/2024,Owner-C1,TID-A638,0.491214117
6/15/2024,Owner-D4,TID-A181,0.4906778030422751
6/29/2024,Owner-E1,TID-A636,0.4900927629819881
6/2/2024,Owner-A4,TID-A449,0.4898309221867384
6/17/2024,Owner-A4,TID-A662,0.489770293
6/8/2024,Owner-C1,TID-A638,0.48941272672189523
6/21/2024,Owner-A4,TID-A604,0.48913869467996907
6/10/2024,Owner-A5,TID-A500,0.4890164682390767
6/10/2024,Owner-A2,TID-A650,0.48900740477685356
6/1/2024,Owner-A4,TID-A449,0.4889872878416585
6/22/2024,Owner-A4,TID-A662,0.48877031880686683
6/20/2024,Owner-A2,TID-A187,0.4886899606383509
6/26/2024,Owner-A2,TID-A660,0.48847374997190196
6/11/2024,Owner-A5,TID-A500,0.4882845164759431
6/3/2024,Owner-A5,TID-A500,0.48801213201111804
6/18/2024,Owner-A4,TID-A662,0.4879333127090787
6/2/2024,Owner-C2,TID-A523,0.487816481
6/23/2024,Owner-B2,TID-A324,0.48779473732716233
6/13/2024,Owner-A2,TID-A439,0.4877385037078452
6/23/2024,Owner-A4,TID-A662,0.4876587084097477
6/7/2024,Owner-A5,TID-A500,0.4875749780221288
6/5/2024,Owner-A2,TID-A650,0.48752901520102687
6/6/2024,Owner-A5,TID-A500,0.4873371941013391
6/7/2024,Owner-A4,TID-A324,0.4868481376262833
6/9/2024,Owner-A5,TID-A500,0.48677538137698867
6/23/2024,Owner-A4,TID-A604,0.4867555895738322
6/1/2024,Owner-A5,TID-A500,0.4866080423595339
6/10/2024,Owner-E6,TID-A604,0.486499039
6/19/2024,Owner-A4,TID-A662,0.4864687381279822
6/30/2024,Owner-A4,TID-A658,0.4864298340118892
6/1/2024,Owner-A2,TID-A658,0.4862924712032513
6/8/2024,Owner-A5,TID-A500,0.48622061410925166
6/30/2024,Owner-A5,TID-A500,0.48618777558963266
6/2/2024,Owner-A5,TID-A500,0.48618293105824884
6/18/2024,Owner-C1,TID-A293,0.4861386502462452
6/3/2024,Owner-A2,TID-A640,0.4859991802251711
6/22/2024,Owner-A4,TID-A604,0.4859573969760978
6/3/2024,Owner-C2,TID-A523,0.48590676419587253
6/3/2024,Owner-F4,TID-A371,0.48578082514779086
6/29/2024,Owner-A5,TID-A500,0.4857181767732724
6/3/2024,Owner-A4,TID-A670,0.4856101004817984
6/30/2024,Owner-A4,TID-A662,0.4854741626730552
6/21/2024,Owner-A4,TID-A662,0.4854342139291008
6/28/2024,Owner-A5,TID-A500,0.48539154549071345
6/26/2024,Owner-A4,TID-A662,0.4853443820304723
6/28/2024,Owner-A4,TID-A662,0.4852739333869219
6/20/2024,Owner-A4,TID-A662,0.48508846373689807
6/30/2024,Owner-A4,TID-A676,0.4849802176157448
6/12/2024,Owner-A5,TID-A500,0.4849007904326229
6/24/2024,Owner-A2,TID-A187,0.48470040704432055
6/27/2024,Owner-A4,TID-A662,0.48460391834380584
6/4/2024,Owner-A5,TID-A500,0.4844485574849113
6/25/2024,Owner-A4,TID-A662,0.484321928
6/17/2024,Owner-A5,TID-A500,0.48431271942087517
6/9/2024,Owner-A4,TID-A674,0.4842610826237749
6/29/2024,Owner-A4,TID-A662,0.4842573189852189
6/4/2024,Owner-A2,TID-A666,0.4841745292076649
6/5/2024,Owner-A2,TID-A640,0.4841371541761974
6/21/2024,Owner-A5,TID-A500,0.4840388684076492
6/24/2024,Owner-A4,TID-A662,0.4837763908934185
6/29/2024,Owner-A2,TID-A640,0.4836424567985964
6/19/2024,Owner-A5,TID-A500,0.48347462318766715
6/8/2024,Owner-A4,TID-A674,0.4834346943615203
6/13/2024,Owner-A2,TID-A660,0.4833523779143068
6/26/2024,Owner-A4,TID-A676,0.4830898303363081
6/24/2024,Owner-A5,TID-A500,0.4829831962307843
6/5/2024,Owner-C1,TID-A293,0.48294863612696415
6/20/2024,Owner-A5,TID-A500,0.482841987
6/24/2024,Owner-A4,TID-A547,0.48282939427053084
6/18/2024,Owner-A5,TID-A500,0.482715117
6/5/2024,Owner-A4,TID-A664,0.4824821623091703
6/5/2024,Owner-A5,TID-A500,0.48242799166416706
6/27/2024,Owner-D7,TID-A737,0.482406407
6/17/2024,Owner-A2,TID-A654,0.4822534829246928
6/25/2024,Owner-A2,TID-A660,0.4821898231462499
6/1/2024,Owner-C3,TID-A523,0.48208385286220173
6/5/2024,Owner-A4,TID-A670,0.48208380368495524
6/27/2024,Owner-A5,TID-A500,0.4820696717788716
6/10/2024,Owner-A4,TID-A674,0.4818757046904637
6/10/2024,Owner-A2,TID-A660,0.48174715125533696
6/3/2024,Owner-C3,TID-A523,0.48168951379113634
6/13/2024,Owner-A2,TID-A654,0.4816110417792715
6/3/2024,Owner-B1,TID-A371,0.48152774263622006
6/3/2024,Owner-A2,TID-A666,0.48148098351463053
6/1/2024,Owner-A4,TID-A674,0.48138648491737834
6/1/2024,Owner-A4,TID-A470,0.48134702304550847
6/13/2024,Owner-A5,TID-A500,0.4812613749795457
6/2/2024,Owner-A4,TID-A470,0.4811542403945823
6/2/2024,Owner-A4,TID-A674,0.48094252360467366
6/19/2024,Owner-E1,TID-A636,0.48090230078179086
6/18/2024,Owner-A2,TID-A654,0.4808406549596932
6/14/2024,Owner-A5,TID-A500,0.48076065692179143
6/27/2024,Owner-A4,TID-A604,0.48072392273066694
6/11/2024,Owner-A4,TID-A674,0.48047814742592826
6/26/2024,Owner-A4,TID-A604,0.4804206839616143
6/6/2024,Owner-A4,TID-A668,0.4803879255507061
6/16/2024,Owner-A5,TID-A500,0.48037103227499306
6/10/2024,Owner-F5,TID-A371,0.48036386397265657
6/30/2024,Owner-A2,TID-A640,0.4803386132908353
6/29/2024,Owner-A4,TID-A658,0.48026338032740545
6/26/2024,Owner-A5,TID-A500,0.4801873288422293
6/18/2024,Owner-A4,TID-A674,0.4800884100010802
6/22/2024,Owner-A5,TID-A500,0.480032192
6/9/2024,Owner-A4,TID-A668,0.47982806904659936
6/12/2024,Owner-A4,TID-A674,0.4797599857241417
6/29/2024,Owner-A4,TID-A674,0.4797572737962547
6/30/2024,Owner-A4,TID-A674,0.47975427506219764
6/1/2024,Owner-A4,TID-A474,0.4796812833326746
6/10/2024,Owner-A4,TID-A668,0.4796155967500305
6/16/2024,Owner-A4,TID-A668,0.4795653029747654
6/25/2024,Owner-A5,TID-A500,0.4795624581814535
6/1/2024,Owner-A4,TID-A668,0.4795436076811277
6/2/2024,Owner-A4,TID-A474,0.47953918493826564
6/15/2024,Owner-A5,TID-A500,0.4794570267396659
6/14/2024,Owner-A4,TID-A666,0.47939160099981554
6/23/2024,Owner-D3,TID-A516,0.47935753056846214
6/8/2024,Owner-A4,TID-A668,0.47923726335079875
6/19/2024,Owner-A2,TID-A660,0.4791687031602928
6/7/2024,Owner-E6,TID-A604,0.4791569371676019
6/27/2024,Owner-A2,TID-A654,0.47913128964090557
6/15/2024,Owner-A4,TID-A674,0.4791120577286824
6/23/2024,Owner-A5,TID-A500,0.4790372375918124
6/4/2024,Owner-A4,TID-A668,0.4789724512029065
6/2/2024,Owner-A4,TID-A662,0.47896841832631315
6/13/2024,Owner-A4,TID-A668,0.4789112785638088
6/5/2024,Owner-A4,TID-A668,0.4789024011501092
6/7/2024,Owner-A4,TID-A674,0.478899459
6/29/2024,Owner-A4,TID-A604,0.4788933305922711
6/7/2024,Owner-A4,TID-A668,0.47886985538414145
6/3/2024,Owner-A4,TID-A470,0.478868405
6/12/2024,Owner-A4,TID-A668,0.47885569496640795
6/15/2024,Owner-A4,TID-A666,0.4788184789209298
6/26/2024,Owner-A2,TID-A654,0.47879806837446276
6/2/2024,Owner-A2,TID-A666,0.47876007012200794
6/4/2024,Owner-A2,TID-A516,0.47875334227422944
6/2/2024,Owner-A4,TID-A668,0.478728403
6/13/2024,Owner-A4,TID-A666,0.4786531906757158
6/6/2024,Owner-A4,TID-A670,0.4786209738927643
6/11/2024,Owner-A4,TID-A668,0.47857045485416405
6/15/2024,Owner-A4,TID-A668,0.4785031667680404
6/30/2024,Owner-A4,TID-A604,0.4784644741866455
6/1/2024,Owner-A2,TID-A666,0.4784367038206955
6/24/2024,Owner-A4,TID-A604,0.478414659
6/1/2024,Owner-A4,TID-A662,0.4783947465547415
6/14/2024,Owner-A4,TID-A668,0.47820421558606907
6/6/2024,Owner-A4,TID-A470,0.4781949676509927
6/1/2024,Owner-C2,TID-A523,0.4781669581310202
6/3/2024,Owner-A4,TID-A474,0.4780459551225141
6/25/2024,Owner-A4,TID-A604,0.47801515277196843
6/25/2024,Owner-A2,TID-A654,0.478005591
6/6/2024,Owner-A4,TID-A674,0.47787016583116937
6/29/2024,Owner-A4,TID-A668,0.47785370565844393
6/16/2024,Owner-A4,TID-A674,0.4778519486224458
6/29/2024,Owner-A4,TID-A676,0.47780887992221116
6/28/2024,Owner-A4,TID-A604,0.47778951981307777
6/5/2024,Owner-A4,TID-A815,0.4777559169906246
6/30/2024,Owner-A4,TID-A668,0.4777373723484389
6/17/2024,Owner-A4,TID-A668,0.47770339615913343
6/2/2024,Owner-A4,TID-A666,0.4776937727010652
6/14/2024,Owner-A4,TID-A674,0.47765367325903363
6/17/2024,Owner-A4,TID-A674,0.4776450949859201
6/1/2024,Owner-A4,TID-A666,0.4775988683252561
6/13/2024,Owner-A4,TID-A664,0.47756513451052307
6/3/2024,Owner-A4,TID-A668,0.47741412024001834
6/25/2024,Owner-B2,TID-A664,0.47738626827658903
6/28/2024,Owner-A4,TID-A668,0.4773432939026288
6/4/2024,Owner-A4,TID-A470,0.47730826832103873
6/3/2024,Owner-A4,TID-A674,0.4773017268674472
6/14/2024,Owner-A4,TID-A664,0.47729031995540877
6/13/2024,Owner-A4,TID-A674,0.47727811583208896
6/28/2024,Owner-E4,TID-A148,0.4772743380490223
6/12/2024,Owner-A4,TID-A664,0.477250645
6/24/2024,Owner-B2,TID-A664,0.4771976945639079
6/29/2024,Owner-E6,TID-A148,0.47719333469052694
6/12/2024,Owner-B2,TID-A664,0.47716816664243134
6/24/2024,Owner-A2,TID-A660,0.4771100860058357
6/11/2024,Owner-B2,TID-A664,0.47702413995128057
6/7/2024,Owner-A4,TID-A470,0.47696497615857214
6/21/2024,Owner-B2,TID-A664,0.4769639150158633
6/17/2024,Owner-A4,TID-A664,0.476877387
6/22/2024,Owner-A4,TID-A666,0.476864645
6/10/2024,Owner-B2,TID-A664,0.4768429518873118
6/27/2024,Owner-A4,TID-A676,0.4768300421078616
6/8/2024,Owner-B2,TID-A664,0.47681050876604825
6/18/2024,Owner-B2,TID-A664,0.47679796138428493
6/22/2024,Owner-A4,TID-A668,0.47679023491815975
6/17/2024,Owner-B2,TID-A664,0.47677698802047846
6/12/2024,Owner-A4,TID-A666,0.4767575381705287
6/15/2024,Owner-A4,TID-A664,0.47675225126035714
6/7/2024,Owner-B2,TID-A664,0.4767380337524681
6/14/2024,Owner-B2,TID-A664,0.4767103876458928
6/16/2024,Owner-A4,TID-A664,0.476664517
6/26/2024,Owner-B2,TID-A664,0.47664109491127027
6/20/2024,Owner-B2,TID-A664,0.47663249055636847
6/16/2024,Owner-B2,TID-A664,0.4766085655607496
6/28/2024,Owner-A4,TID-A676,0.47658408740228525
6/13/2024,Owner-B2,TID-A664,0.47657516040260134
6/4/2024,Owner-A4,TID-A474,0.47657073678926437
6/20/2024,Owner-A4,TID-A666,0.4765647098591821
6/6/2024,Owner-B2,TID-A664,0.4765605985329455
6/17/2024,Owner-A4,TID-A642,0.4765534621963388
6/19/2024,Owner-B2,TID-A664,0.4765264743001696
6/14/2024,Owner-A4,TID-A642,0.47651586228333354
6/20/2024,Owner-A4,TID-A668,0.4765014829485069
6/15/2024,Owner-B2,TID-A664,0.4764904703569274
6/6/2024,Owner-A4,TID-A666,0.47645752933753305
6/5/2024,Owner-A4,TID-A666,0.4764366510340545
6/18/2024,Owner-A4,TID-A642,0.4764165153111805
6/5/2024,Owner-A4,TID-A470,0.4764096790731602
6/16/2024,Owner-A4,TID-A642,0.4764081788493071
6/1/2024,Owner-A2,TID-A640,0.47640686849380603
6/30/2024,Owner-A2,TID-A658,0.4763968722845457
6/24/2024,Owner-A4,TID-A666,0.4763821901614264
6/23/2024,Owner-B2,TID-A664,0.4763681787392465
6/9/2024,Owner-B2,TID-A664,0.47636545871908303
6/11/2024,Owner-A4,TID-A666,0.4763494587311049
6/6/2024,Owner-A4,TID-A474,0.47633480392109523
6/22/2024,Owner-B2,TID-A664,0.47633323262082916
6/24/2024,Owner-A4,TID-A668,0.4763093992328492
6/15/2024,Owner-A4,TID-A642,0.47627612098265104
6/4/2024,Owner-C3,TID-A523,0.47627206329495164
6/18/2024,Owner-A4,TID-A664,0.47624692402742685
6/28/2024,Owner-A4,TID-A674,0.4762371869783049
6/17/2024,Owner-F5,TID-A371,0.47623017416125635
6/28/2024,Owner-A2,TID-A654,0.47622543396285444
6/4/2024,Owner-A4,TID-A793,0.4761915728543025
6/10/2024,Owner-A4,TID-A470,0.4761766829078761
6/16/2024,Owner-A4,TID-A666,0.47616182236158217
6/14/2024,Owner-F1,TID-A148,0.47612943872771746
6/7/2024,Owner-A4,TID-A666,0.47610521057002075
6/12/2024,Owner-F1,TID-A148,0.47608836498090257
6/11/2024,Owner-F1,TID-A148,0.47608699480699446
6/9/2024,Owner-F1,TID-A148,0.4760689652311547
6/13/2024,Owner-F1,TID-A148,0.476068761
6/19/2024,Owner-A4,TID-A642,0.4760666545198912
6/10/2024,Owner-F1,TID-A148,0.47606448208662794
6/16/2024,Owner-C3,TID-A523,0.47606094027110224
6/16/2024,Owner-F1,TID-A148,0.4760542142142497
6/15/2024,Owner-F1,TID-A148,0.4760523368698209
6/8/2024,Owner-F1,TID-A148,0.4760516530958272
6/26/2024,Owner-A2,TID-A577,0.47605055642026584
6/17/2024,Owner-F1,TID-A148,0.4760484519282162
6/18/2024,Owner-F1,TID-A148,0.4760482041806432
6/10/2024,Owner-A4,TID-A666,0.47604091687030486
6/9/2024,Owner-A4,TID-A470,0.47598586600634873
6/16/2024,Owner-A2,TID-A654,0.47590569193059035
6/19/2024,Owner-A4,TID-A674,0.47586295715914967
6/4/2024,Owner-A4,TID-A674,0.475840644
6/11/2024,Owner-A4,TID-A470,0.4758363794460154
6/30/2024,Owner-A4,TID-A666,0.47583617870342193
6/8/2024,Owner-A4,TID-A470,0.47581698119275656
6/28/2024,Owner-E6,TID-A148,0.47574572131552306
6/23/2024,Owner-A4,TID-A666,0.4757420238696045
6/5/2024,Owner-A4,TID-A474,0.47571077593496935
6/14/2024,Owner-A4,TID-A815,0.47570452883484277
6/21/2024,Owner-A4,TID-A666,0.4757022207962256
6/17/2024,Owner-A4,TID-A666,0.47569420368746157
6/12/2024,Owner-A4,TID-A470,0.4756824783454718
6/19/2024,Owner-F1,TID-A148,0.4756804811843788
6/23/2024,Owner-A4,TID-A668,0.47564694861512974
6/5/2024,Owner-A4,TID-A674,0.4756421690000898
6/27/2024,Owner-B2,TID-A664,0.4756397566125544
6/21/2024,Owner-A4,TID-A668,0.4756283184929783
6/30/2024,Owner-E6,TID-A148,0.47560321937076283
6/26/2024,Owner-A4,TID-A815,0.47559147554617504
6/29/2024,Owner-A4,TID-A666,0.47558250794740436
