date,container_cluster_name,k8's_appid,unblended_cost,
2024-06-29,MIInternal-EKSCluster-STG,3058dc95-1b2f-c814-b0b2-dce8dc4bcb7a,0.398346792053575,
2024-06-30,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3983407889478146,
2024-06-10,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3983377340761763,
2024-06-14,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3983092042678457,
2024-06-23,MIInternal-EKSCluster-DEV,5372c44f-1b3e-40d0-868c-a8e82d4bcb7e,0.3982999894733231,
2024-06-27,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.398298563397884,
2024-06-08,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39829734244735754,
2024-06-19,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.3982765234926683,
2024-06-25,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.3982500937641847,
2024-06-20,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3982450434276291,
2024-06-20,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.3982025355133765,
2024-06-03,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.398194514818826,
2024-06-12,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39813671674543644,
2024-06-26,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.3980858934885601,
2024-06-30,MIInternal-EKSCluster-DEV,5372c44f-1b3e-40d0-868c-a8e82d4bcb7e,0.3980351657726059,
2024-06-20,MIInternal-EKSCluster-STG,7a6093ca-1b1a-7c10-0b79-6316624bcba6,0.3980266064536499,
2024-06-24,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.3980122687025946,
2024-06-09,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39800680449591963,
2024-06-11,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3979336819899859,
2024-06-18,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39783978625657973,
2024-06-21,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.3977308058870947,
2024-06-26,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.3976982410086746,
2024-06-08,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3976655951526594,
2024-06-19,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3976239943974587,
2024-06-20,MIInternal-EKSCluster-DEV,5372c44f-1b3e-40d0-868c-a8e82d4bcb7e,0.397621787343254,
2024-06-05,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.3976201009733772,
2024-06-29,MIInternal-EKSCluster-PRD,01109bec-8715-3598-b7ad-ffb7cebb35a1,0.3976181746903499,
2024-06-02,MIInternal-EKSCluster-DEV,5372c44f-1b3e-40d0-868c-a8e82d4bcb7e,0.3976112363551706,
2024-06-29,MIInternal-EKSCluster-DEV,5372c44f-1b3e-40d0-868c-a8e82d4bcb7e,0.3975429318588161,
2024-06-27,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3975389835771073,
2024-06-03,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3975272263012637,
2024-06-04,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39750425566163317,
2024-06-01,MIInternal-EKSCluster-DEV,5372c44f-1b3e-40d0-868c-a8e82d4bcb7e,0.39744256192844457,
2024-06-15,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39742172446679774,
2024-06-08,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.3974182516058755,
2024-06-23,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.39736143775168703,
2024-06-25,MIInternal-EKSCluster-DEV,5372c44f-1b3e-40d0-868c-a8e82d4bcb7e,0.3973497719726248,
2024-06-24,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.3973117117349975,
2024-06-18,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.3973068498724083,
2024-06-06,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.3973037470864437,
2024-06-11,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3972086618059327,
2024-06-28,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.3971682862471361,
2024-06-02,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39709391873629,
2024-06-10,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3970378173530233,
2024-06-01,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.3969743733944863,
2024-06-29,MIInternal-EKSCluster-PRD,87bfa5dc-474f-b950-b9e6-c035126d434d,0.3968435941729319,
2024-06-29,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.3968227063456553,
2024-06-30,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.39666564702548307,
2024-06-21,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3966071073088472,
2024-06-25,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3962748182536072,
2024-06-17,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3962718556079436,
2024-06-01,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.396213710989833,
2024-06-01,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.396079920228762,
2024-06-16,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3957930481202975,
2024-06-09,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3957549388853051,
2024-06-13,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.39559596519612134,
2024-06-28,MIPlatform-EKSCluster-DEV,7e02ace1-83d6-e910-048c-57d0deaad3eb,0.39557614697656224,
2024-06-28,MIInternal-EKSCluster-STG,3058dc95-1b2f-c814-b0b2-dce8dc4bcb7a,0.3953066144718051,
2024-06-29,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.3951781623806874,
2024-06-01,MIInternal-EKSCluster-STG,5372c44f-1b3e-40d0-868c-a8e82d4bcb7e,0.39513126697917467,
2024-06-24,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39512225912229054,
2024-06-23,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39510537910945676,
2024-06-30,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39510395344888555,
2024-06-09,MIPlatform-EKSCluster-DEV,c7e7cbf5-12d5-450d-b957-681aee55fba6,0.3950691422274858,
2024-06-02,MIInternal-EKSCluster-STG,5372c44f-1b3e-40d0-868c-a8e82d4bcb7e,0.39500389196975755,
2024-06-22,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39497057387967205,
2024-06-05,MIPlatform-EKSCluster-DEV,f2710c6c-47fe-ed14-afc0-d759126d4349,0.3948957212171085,
2024-06-09,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.3946524404987383,
2024-06-18,MIInternal-EKSCluster-DEV,9fcc5714-1bfd-6058-b6a3-a9b6624bcbc8,0.3946129921196124,
2024-06-07,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39426140876164334,
2024-06-04,MIPlatform-EKSCluster-DEV,f2710c6c-47fe-ed14-afc0-d759126d4349,0.39421211451818705,
2024-06-27,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.3942100407413206,
2024-06-15,MIMP-EKSCluster-QA,ab6cea28-1b7e-7014-b2ec-986a234bcba1,0.393822836376448,
2024-06-27,MIINT-EKS-PILOT,asp0013308,0.39366933231946094,
2024-06-18,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.39353567775949094,
2024-06-12,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.39350492948249044,
2024-06-07,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3934557298869712,
2024-06-06,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3933983349807529,
2024-06-12,MIPlatform-EKSCluster-DEV,f2710c6c-47fe-ed14-afc0-d759126d4349,0.39337608921109524,
2024-06-26,MIPlatform-EKSCluster-DEV,e84c2624-c310-7190-c877-f7ff050131ad,0.39333037506915475,
2024-06-18,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.39331673071079093,
2024-06-15,MIPlatform-EKSCluster-DEV,e84c2624-c310-7190-c877-f7ff050131ad,0.39331523531339546,
2024-06-07,MIPlatform-EKSCluster-DEV,7e02ace1-83d6-e910-048c-57d0deaad3eb,0.3932547199678622,
2024-06-21,MIPlatform-EKSCluster-DEV,e84c2624-c310-7190-c877-f7ff050131ad,0.3932508668621825,
2024-06-10,MIPlatform-EKSCluster-DEV,c7e7cbf5-12d5-450d-b957-681aee55fba6,0.39319322950391017,
2024-06-30,MIGeneral-EKSCluster-PRD,77066b5b-db9f-5814-5869-67e813961953,0.3931031377342069,
2024-06-19,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.39302750496117783,
2024-06-30,MIInternal-EKSCluster-STG,3058dc95-1b2f-c814-b0b2-dce8dc4bcb7a,0.39299253743583634,
2024-06-18,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39290259321400284,
2024-06-11,MIPlatform-EKSCluster-DEV,f2710c6c-47fe-ed14-afc0-d759126d4349,0.3928212586453477,
2024-06-06,MIInternal-EKSCluster-STG,7a6093ca-1b1a-7c10-0b79-6316624bcba6,0.39275349625113437,
2024-06-28,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.39273575516683923,
2024-06-22,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3927286758032067,
2024-06-21,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3926209584719947,
2024-06-15,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39257177366465734,
2024-06-19,MIInternal-EKSCluster-STG,3058dc95-1b2f-c814-b0b2-dce8dc4bcb7a,0.3925289448327216,
2024-06-22,MIInternal-EKSCluster-PRD,7002e427-c33d-3114-8ef5-7badc00131a7,0.39251184766846764,
2024-06-14,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3925055683957696,
2024-06-23,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3924725373255929,
2024-06-10,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39242386807690954,
2024-06-17,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3924027676423691,
2024-06-19,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3923881217056864,
2024-06-08,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39231212581799557,
2024-06-23,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3923057346811891,
2024-06-11,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3923010492903634,
2024-06-20,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3922959622759185,
2024-06-24,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39226388528976,
2024-06-09,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39224295775123424,
2024-06-02,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.39224163692535224,
2024-06-12,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39221515577328375,
2024-06-16,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39219427854759287,
2024-06-14,MIInternal-EKSCluster-STG,3058dc95-1b2f-c814-b0b2-dce8dc4bcb7a,0.3921208370185631,
2024-06-13,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39204212440334507,
2024-06-26,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.391889669919629,
2024-06-03,MIPlatform-EKSCluster-DEV,7e02ace1-83d6-e910-048c-57d0deaad3eb,0.39183276110691523,
2024-06-26,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3918210969344773,
2024-06-07,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3917605784801397,
2024-06-27,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.391741625394457,
2024-06-25,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39170872844559257,
2024-06-16,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3916700310546898,
2024-06-28,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39166935575329664,
2024-06-17,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.39165407247585726,
2024-06-25,MIInternal-EKSCluster-PRD,b3a23e4f-1bf7-08d4-e50f-326fdc4bcbab,0.3915550621888472,
2024-06-29,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39155450621359267,
2024-06-19,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.39155095936037165,
2024-06-30,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.39154683718147604,
2024-06-30,MIInternal-EKSCluster-PRD,01109bec-8715-3598-b7ad-ffb7cebb35a1,0.39149396410208603,
2024-06-22,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.39136762529015345,
2024-06-29,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.39128314069668557,
2024-06-28,MIInternal-EKSCluster-PRD,7002e427-c33d-3114-8ef5-7badc00131a7,0.39109834449157704,
2024-06-01,MIInternal-EKSCluster-DEV,e465fab9-dbe1-a014-ecf2-cafc13961932,0.3910911791716317,
2024-06-25,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3910430507380439,
2024-06-18,MIPlatform-EKSCluster-DEV,c7e7cbf5-12d5-450d-b957-681aee55fba6,0.39092593164067796,
2024-06-10,MIPlatform-EKSCluster-DEV,f2710c6c-47fe-ed14-afc0-d759126d4349,0.3908485657677176,
2024-06-24,MIInternal-EKSCluster-PRD,b3a23e4f-1bf7-08d4-e50f-326fdc4bcbab,0.3907772206687551,
2024-06-09,MIPlatform-EKSCluster-DEV,7e02ace1-83d6-e910-048c-57d0deaad3eb,0.39077485675678797,
2024-06-14,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.39067467500137526,
2024-06-28,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39061486324961686,
2024-06-27,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.39049873590122075,
2024-06-05,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.39049455200229993,
2024-06-13,MIPlatform-EKSCluster-DEV,4989b94f-c34f-2194-d17d-031ad0013130,0.39041776757394897,
2024-06-28,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.39040358695984756,
2024-06-03,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.39028797379595465,
2024-06-09,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.39012170439810895,
2024-06-10,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.39010777659316204,
2024-06-03,MIPlatform-EKSCluster-DEV,f2710c6c-47fe-ed14-afc0-d759126d4349,0.3899501263357373,
2024-06-05,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3899083174307323,
2024-06-15,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.38989118005243134,
2024-06-02,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.3898845393018541,
2024-06-10,MIInternal-EKSCluster-STG,7a6093ca-1b1a-7c10-0b79-6316624bcba6,0.38980645585822005,
2024-06-10,MIInternal-EKSCluster-PRD,a58079b3-1b00-211c-704b-997a234bcb04,0.3897984335174041,
2024-06-28,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.3897873429475835,
2024-06-04,MIInternal-EKSCluster-PRD,01109bec-8715-3598-b7ad-ffb7cebb35a1,0.38975612699683293,
2024-06-19,MIPlatform-EKSCluster-DEV,c7e7cbf5-12d5-450d-b957-681aee55fba6,0.3897534083170122,
2024-06-26,MIInternal-EKSCluster-PRD,b3a23e4f-1bf7-08d4-e50f-326fdc4bcbab,0.3896956167030985,
2024-06-04,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.38963937366627877,
2024-06-21,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3895290234537908,
2024-06-20,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3895114734380979,
2024-06-02,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3895035050489206,
2024-06-28,MIINT-EKS-PILOT,asp0013308,0.3894974399809714,
2024-06-06,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3894832875526664,
2024-06-05,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.38943114153920527,
2024-06-05,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3893979306070024,
2024-06-11,MIInternal-EKSCluster-PRD,a58079b3-1b00-211c-704b-997a234bcb04,0.3893809771886871,
2024-06-01,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38936918627293543,
2024-06-03,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3893419665387072,
2024-06-30,MIPlatform-EKSCluster-DEV,7e02ace1-83d6-e910-048c-57d0deaad3eb,0.38928086684649266,
2024-06-27,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3892549580213012,
2024-06-29,MIPlatform-EKSCluster-DEV,7e02ace1-83d6-e910-048c-57d0deaad3eb,0.38923141386464877,
2024-06-20,MIInternal-EKSCluster-PRD,7002e427-c33d-3114-8ef5-7badc00131a7,0.38922751397369476,
2024-06-01,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.3891536711450015,
2024-06-16,MIPlatform-EKSCluster-DEV,e84c2624-c310-7190-c877-f7ff050131ad,0.38912678359129177,
2024-06-08,MIPlatform-EKSCluster-DEV,7e02ace1-83d6-e910-048c-57d0deaad3eb,0.3890778634731068,
2024-06-07,MIPlatform-EKSCluster-DEV,f2710c6c-47fe-ed14-afc0-d759126d4349,0.38900031559148995,
2024-06-05,MIInternal-EKSCluster-STG,3058dc95-1b2f-c814-b0b2-dce8dc4bcb7a,0.3889175447016442,
2024-06-02,MIInternal-EKSCluster-DEV,7665adbe-1b61-0410-2daf-524d0d4bcb90,0.38890207558788115,
2024-06-03,MIInternal-EKSCluster-PRD,01109bec-8715-3598-b7ad-ffb7cebb35a1,0.3888416746043458,
2024-06-29,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.3888165340457781,
2024-06-24,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3887642345871384,
2024-06-11,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.388739140942731,
2024-06-06,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3883709125396089,
2024-06-14,MIInternal-EKSCluster-STG,8336c400-478c-f518-b9e6-c035126d4384,0.3882727462870411,
2024-06-11,MIPlatform-EKSCluster-DEV,c7e7cbf5-12d5-450d-b957-681aee55fba6,0.3881627864379162,
2024-06-24,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38814322514261124,
2024-06-13,MIInternal-EKSCluster-DEV,4aceaa78-1b97-2cd0-105f-657a234bcb45,0.3880813437601233,
2024-06-04,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3879833707282782,
2024-06-15,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.38797399424830503,
2024-06-03,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.3879441855353203,
2024-06-01,MIInternal-EKSCluster-PRD,01109bec-8715-3598-b7ad-ffb7cebb35a1,0.3878051929443248,
2024-06-22,MIInternal-EKSCluster-PRD,b6ac8988-470b-7550-b9e6-c035126d43f7,0.38778477790322136,
2024-06-18,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3877268854904913,
2024-06-11,MIInternal-EKSCluster-STG,7a6093ca-1b1a-7c10-0b79-6316624bcba6,0.38772619510955186,
2024-06-19,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38771478129950765,
2024-06-21,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38768974504310094,
2024-06-04,MIInternal-EKSCluster-PRD,87bfa5dc-474f-b950-b9e6-c035126d434d,0.3875557631230125,
2024-06-17,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38752585460601713,
2024-06-08,MIInternal-EKSGlobal-QA,f6f54ab0-83c9-4046-9a80-a80012b9eb47,0.38751411937256774,
2024-06-12,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.3872616491800177,
2024-06-28,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38724184366548986,
2024-06-13,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.38718196069034755,
2024-06-30,MIInternal-EKSCluster-PRD,cd3c602e-e58b-4fb4-bd83-f2014f947c98,0.3870724383855496,
2024-06-07,MIInternal-EKSCluster-STG,7a6093ca-1b1a-7c10-0b79-6316624bcba6,0.3867573908879807,
2024-06-10,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3865725100098517,
2024-06-05,MIInternal-EKSCluster-PRD,01109bec-8715-3598-b7ad-ffb7cebb35a1,0.38655879663193593,
2024-06-14,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38648778649063664,
2024-06-16,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3864746732136017,
2024-06-09,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.38647170576024764,
2024-06-27,MIInternal-EKSCluster-STG,3058dc95-1b2f-c814-b0b2-dce8dc4bcb7a,0.38644854243276516,
2024-06-15,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3863882853195718,
2024-06-07,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38627287504720204,
2024-06-11,MIPlatform-EKSCluster-DEV,7e02ace1-83d6-e910-048c-57d0deaad3eb,0.38619002192200774,
2024-06-11,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38616336200931517,
2024-06-25,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38608740596192,
2024-06-08,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.38602980503105705,
2024-06-22,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.386025192406279,
2024-06-30,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38601478409655454,
2024-06-01,MIMP-EKSCluster-QA,322a953c-1b4b-7810-588b-86a5624bcbda,0.3857092907291045,
2024-06-23,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38566199436047705,
2024-06-20,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3856588232537589,
2024-06-12,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3855866804965887,
2024-06-08,MIInternal-EKSCluster-STG,3058dc95-1b2f-c814-b0b2-dce8dc4bcb7a,0.38555347022178676,
2024-06-13,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.38552426203895906,
2024-06-02,MIInternal-EKSCluster-PRD,01109bec-8715-3598-b7ad-ffb7cebb35a1,0.38542930435265954,
2024-06-07,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.38536138805115977,
2024-06-08,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3853570335067516,
2024-06-09,MIPlatform-EKSCluster-STG,4ddc3b70-1b78-e990-b089-1027b04bcbea,0.3853508822253369,
2024-06-04,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.385341795268484,
2024-06-04,MIInternal-EKSCluster-PRD,242651d9-c308-7598-ade9-d6ff05013198,0.3852795678720108,
2024-06-18,MIInternal-EKSCluster-DEV,3058dc95-1b2f-c814-b0b2-dce8dc4bcb7a,0.3852470971767542,
2024-06-13,MIPlatform-EKSCluster-DEV,7e02ace1-83d6-e910-048c-57d0deaad3eb,0.3852373270321957,
2024-06-05,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.3849788409093699,
2024-06-06,MIPlatform-EKSCluster-DEV,0e8af633-dbea-9010-5869-67e813961951,0.3849773468518895,
2024-06-10,MIInternal-EKSCluster-DEV,112205ad-1b26-4190-cce0-520b234bcb78,0.38494220932537493,
